16983654,2022-12-22 09:30,北京市委书记尹力,板厂新里1号楼脏乱差没人管,投诉/求助,办理中,http://liuyan.people.com.cn/threads/content?tid=16983654&from=search
16983302,2022-12-22 09:14,北京市委书记尹力,解决群众冬季供暖急难愁盼问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16983302&from=search
16980212,2022-12-22 07:17,北京市委书记尹力,供暖温度不到18度，在家穿羽绒服,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16980212&from=search
16979281,2022-12-22 06:42,北京市委书记尹力,新康园社区供暖问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16979281&from=search
16978333,2022-12-22 06:10,北京市委书记尹力,解决秋实家园的供暖问题,求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16978333&from=search
16977373,2022-12-22 05:30,北京市委书记尹力,室内供暖温度不达标,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16977373&from=search
16976396,2022-12-22 04:51,北京市委书记尹力,供暖温度低,求助,办理中,http://liuyan.people.com.cn/threads/content?tid=16976396&from=search
16974906,2022-12-22 04:00,北京市委书记尹力,期盼交大嘉园小区能够接入市政供暖管网,求助,办理中,http://liuyan.people.com.cn/threads/content?tid=16974906&from=search
16974683,2022-12-22 03:53,北京市委书记尹力,冬季室温不达标,求助,办理中,http://liuyan.people.com.cn/threads/content?tid=16974683&from=search
16974355,2022-12-22 03:42,北京市朝阳区委书记文献,关于亚运村街道丝竹园12号楼供暖问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16974355&from=search
16973951,2022-12-22 03:30,北京市委书记尹力,,请求书记解决百姓家中寒冷问题,求助 办理中,http://liuyan.people.com.cn/threads/content?tid=16973951&from=search
16972150,2022-12-22 02:34,北京市大兴区委书记王有国,明年可以对永华北里一带进行供暖设施改善提升吗,咨询,已办理,http://liuyan.people.com.cn/threads/content?tid=16972150&from=search
16971979,2022-12-22 02:28,北京市委书记尹力,海淀文津国际公寓——冬季供暖不热,求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16971979&from=search
16971386,2022-12-22 02:11,北京市委书记尹力,密云区沿湖小区供暖不达标,求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16971386&from=search
16963871,2022-12-21 06:35,北京市委书记尹力,房子无人居住办理停暖仍交30%费用,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16963871&from=search
16962400,2022-12-21 03:03,北京市委书记尹力,关于龙潭街道幸福家园小区暖气不热问题,投诉/求助,办理中,http://liuyan.people.com.cn/threads/content?tid=16962400&from=search
16961330,2022-12-21 00:24,北京市门头沟区委书记,投诉弘益热能供暖公司,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16961330&from=search
16959433,2022-12-20 20:07,北京市通州区委书记赵磊,供暖水泵老化运转噪音严重扰民,投诉/求助,办理中,http://liuyan.people.com.cn/threads/content?tid=16959433&from=search
16957190,2022-12-20 06:27,北京市平谷区区长狄涛,温度不够,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16957190&from=search
16956183,2022-12-20 03:53,北京市委书记尹力,要求尽快处理,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16956183&from=search
16955166,2022-12-20 01:42,北京市大兴区委书记王有国,义成商厦供暖不足,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16955166&from=search
16948636,2022-12-19 02:32,北京市平谷区委书记唐海龙,供暖温度不达标,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16948636&from=search
16948244,2022-12-19 01:35,北京市委书记尹力,康润家园东区百姓家中暖气不热,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16948244&from=search
16947646,2022-12-18 23:45,北京市委书记尹力,海珀云翡热水及供暖民生问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16947646&from=search
16942990,2022-12-18 03:20,北京市房山区委书记邹劲松,取暖问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16942990&from=search
16941769,2022-12-17 23:25,北京市门头沟区委书记,远洋新天地,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16941769&from=search
16941673,2022-12-17 23:07,北京市市长殷勇,物业公司供暖不达标居民室内受冷,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16941673&from=search
16939977,2022-12-17 14:56,北京市委书记尹力,银地家园暖气不热屋里14度,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16939977&from=search
16939955,2022-12-17 13:44,北京市委书记尹力,供暖市内温度不足18度,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16939955&from=search
16938999,2022-12-17 07:51,北京市委书记尹力,暖气不热,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16938999&from=search
16938927,2022-12-17 07:41,北京市委书记尹力,供暖不足,投诉/求助,办理中,http://liuyan.people.com.cn/threads/content?tid=16938927&from=search
16938710,2022-12-17 07:07,北京市委书记尹力,丰台区宛平街道银海星月小区供暖温度太低,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16938710&from=search
16938030,2022-12-17 05:05,北京市丰台区委书记王少峰,投诉中铁诺德逸府小区供暖不热问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16938030&from=search
16937710,2022-12-17 03:58,北京市委书记尹力,暖气进水管冰凉，供暖公司多年不给解决,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16937710&from=search
16937443,2022-12-17 03:17,北京市委书记尹力,天岳恒公司供暖不足，望整改,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16937443&from=search
16936682,2022-12-17 00:44,北京市大兴区委书记王有国,北京大兴区德茂小区26号楼冬季供暖问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16936682&from=search
16936276,2022-12-16 23:30,北京市委书记尹力,求助,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16936276&from=search
16935996,2022-12-16 22:41,北京市委书记尹力,上林苑小区供暖问题求助,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16935996&from=search
16935663,2022-12-16 22:01,北京市通州区委书记赵磊,小区供热不达标,投诉/求助,办理中,http://liuyan.people.com.cn/threads/content?tid=16935663&from=search
16935035,2022-12-16 20:41,北京市朝阳区区长吴小杰,供暖不达标，反馈不解决,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16935035&from=search
16935003,2022-12-16 20:34,北京市大兴区委书记王有国,关于新安里小区供暖问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16935003&from=search
16934812,2022-12-16 19:55,北京市委书记尹力,供暖不暖没人管，屋内结冰，人冻病,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16934812&from=search
16934413,2022-12-16 18:18,北京市通州区委书记赵磊,玉桥街道当代名筑小区供热不达标,投诉/求助,办理中,http://liuyan.people.com.cn/threads/content?tid=16934413&from=search
16932680,2022-12-16 06:49,北京市大兴区区长刘学亮,新凤小区9号楼供暖不足,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16932680&from=search
16930671,2022-12-16 01:45,北京市通州区委书记赵磊,龙鼎园供暖非常差,投诉/求助,办理中,http://liuyan.people.com.cn/threads/content?tid=16930671&from=search
16929447,2022-12-15 22:36,北京市委书记尹力,新安北里小区南灰楼暖气未达标,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16929447&from=search
16928667,2022-12-15 21:03,北京市海淀区委书记王合生,育新花园供暖效果不佳,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16928667&from=search
16928136,2022-12-15 19:48,北京市委书记尹力,北京像素小区供暖,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16928136&from=search
16928075,2022-12-15 19:37,北京市顺义区委书记高朋,双阳南区16号楼7单元供暖温度过低不解决,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16928075&from=search
16928033,2022-12-15 19:30,北京市委书记尹力,供暖不达标,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16928033&from=search
16927872,2022-12-15 19:00,北京市委书记尹力,房山区拱辰街道燕保大学城家园西区8号楼供暖差,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16927872&from=search
16926757,2022-12-15 09:15,北京市委书记尹力,育新花园南区供暖温度不足,投诉/求助,办理中,http://liuyan.people.com.cn/threads/content?tid=16926757&from=search
16926372,2022-12-15 08:18,北京市海淀区区长李俊杰,西三旗街道育新花园暖气差,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16926372&from=search
16924220,2022-12-15 03:00,北京市委书记尹力,首农食品集团下属桥联物业供暖让我们痛苦不堪,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16924220&from=search
16917707,2022-12-14 04:17,北京市顺义区区长龚宗元,暖气不热,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16917707&from=search
16914888,2022-12-13 21:45,北京市朝阳区委书记文献,安慧里小区供暖问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16914888&from=search
16907138,2022-12-12 21:53,北京市委书记尹力,暖气不热,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16907138&from=search
16900330,2022-12-12 00:26,北京市通州区委书记赵磊,马驹桥样本小区暖气不热,投诉/求助,办理中,http://liuyan.people.com.cn/threads/content?tid=16900330&from=search
16900025,2022-12-11 23:44,北京市委书记尹力,密云云秀花园的供暖公司,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16900025&from=search
16887892,2022-12-10 03:28,北京市市长殷勇,暂停供暖的收费问题,建言,已办理,http://liuyan.people.com.cn/threads/content?tid=16887892&from=search
16880976,2022-12-09 04:15,北京市昌平区区长支现伟,请领导帮助我们，还我们温暖冬天,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16880976&from=search
16879262,2022-12-09 01:18,北京市委书记尹力,取暖问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16879262&from=search
16873954,2022-12-08 08:37,北京市委书记尹力,费交至今未供暖，求多方部门总推卸，此事求解决,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16873954&from=search
16866609,2022-12-07 20:17,北京市房山区委书记邹劲松,供暖严重不达标室内14℃,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16866609&from=search
16861913,2022-12-07 04:33,北京市东城区委书记孙新军,小区夜间供暖温度低,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16861913&from=search
16860606,2022-12-07 02:35,北京市委书记尹力,漪景园29号楼暖气多年不热,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16860606&from=search
16858071,2022-12-06 22:32,北京市丰台区区长初军威,投诉供暖公司噪音污染问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16858071&from=search
16857221,2022-12-06 21:27,北京市丰台区区长初军威,交房第一年供暖,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16857221&from=search
16854592,2022-12-06 10:06,北京市委书记尹力,朝阳区高碑店乡南三村回迁安置工作,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16854592&from=search
16851918,2022-12-06 05:19,北京市朝阳区委书记文献,暖气不热拒绝处理,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16851918&from=search
16851327,2022-12-06 04:15,北京市委书记尹力,供暖室温不达标,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16851327&from=search
16840426,2022-12-05 03:27,北京市委书记尹力,供暖多年不热,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16840426&from=search
16839660,2022-12-05 02:16,北京市大兴区区长刘学亮,美好家园物业给菊源南里供暖不合格,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16839660&from=search
16836315,2022-12-04 21:12,北京市朝阳区委书记文献,供暖温度不达标,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16836315&from=search
16836119,2022-12-04 20:54,北京市委书记尹力,熙悦林语供暖公司违规操作,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16836119&from=search
16835384,2022-12-04 19:41,北京市朝阳区委书记文献,供暖不达标准,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16835384&from=search
16833605,2022-12-04 08:52,北京市丰台区委书记王少峰,万芳园一区锅炉房供热不行,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16833605&from=search
16833464,2022-12-04 08:30,北京市委书记尹力,林校路街道车站南里供暖不达标,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16833464&from=search
16831766,2022-12-04 04:44,北京市委书记尹力,熙悦林语物业,建言,已办理,http://liuyan.people.com.cn/threads/content?tid=16831766&from=search
16831389,2022-12-04 03:58,北京市委书记尹力,北京市北京人家小区暖气长年不暖，投诉无门,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16831389&from=search
16828537,2022-12-03 22:45,北京市丰台区区长初军威,供暖不热,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16828537&from=search
16824936,2022-12-03 08:41,北京市委书记尹力,官书院小区常年供暖不达标,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16824936&from=search
16820876,2022-12-03 00:41,北京市昌平区委书记甘靖中,巩华城老旧小区如何处理,建言,已办理,http://liuyan.people.com.cn/threads/content?tid=16820876&from=search
16819714,2022-12-02 22:31,北京市丰台区区长初军威,方庄街道芳群园三区供暖,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16819714&from=search
16815456,2022-12-02 07:57,北京市委书记尹力,北苑家园紫绶园取暖和电梯间灯光问题敷衍,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16815456&from=search
16813674,2022-12-02 05:00,北京市委书记尹力,供暖投诉,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16813674&from=search
16813080,2022-12-02 04:08,北京市海淀区委书记王合生,暖气不热，居民生活煎熬,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16813080&from=search
16813077,2022-12-02 04:08,北京市房山区区长阳波,屋里穿棉衣的公租房小区,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16813077&from=search
16812888,2022-12-02 03:54,北京市房山区委书记邹劲松,阜盛家园供暖问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16812888&from=search
16810823,2022-12-02 00:52,北京市大兴区委书记王有国,大兴采育镇育星苑小区供暖问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16810823&from=search
16809629,2022-12-01 23:05,北京市委书记尹力,朝阳区孙河地区天然气杂质过多导致无法供暖,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16809629&from=search
16808824,2022-12-01 22:06,北京市丰台区委书记王少峰,玺萌丽苑供暖不热，室温15度，请求领导关注,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16808824&from=search
16808495,2022-12-01 21:45,北京市委书记尹力,供暖温度不达标导致多人冻感冒,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16808495&from=search
16807016,2022-12-01 19:36,北京市委书记尹力,供暧,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16807016&from=search
16806901,2022-12-01 19:20,北京市委书记尹力,供暖不足,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16806901&from=search
16804726,2022-12-01 08:21,北京市委书记尹力,密云云秀花园供暖问题反应,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16804726&from=search
16804095,2022-12-01 07:13,北京市委书记尹力,供暖问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16804095&from=search
16803868,2022-12-01 06:49,北京市密云区委书记余卫国,供暖公司不作为，群众过冬困难,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16803868&from=search
16803838,2022-12-01 06:46,北京市丰台区委书记王少峰,暖气冰凉,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16803838&from=search
16802030,2022-12-01 03:38,北京市委书记尹力,昌平区沙河镇巩华家园东一村供暖温度不达标,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16802030&from=search
16799532,2022-11-30 23:42,北京市密云区委书记余卫国,上河湾南区供暖温度不达标，屋里冷，才16度,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16799532&from=search
16798868,2022-11-30 22:47,北京市委书记尹力,海淀区建安西路32号院供暖温度低,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16798868&from=search
16798663,2022-11-30 22:33,北京市昌平区委书记甘靖中,小区供暖不到18度,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16798663&from=search
16798589,2022-11-30 22:27,北京市委书记尹力,集中供暖温度不达标,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16798589&from=search
16795836,2022-11-30 18:54,北京市朝阳区委书记文献,华威西里56号楼长期供暖温度低于国家标准,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16795836&from=search
16795679,2022-11-30 18:19,北京市委书记尹力,密云区涧桥山热必达供暖不达标。,建言,已办理,http://liuyan.people.com.cn/threads/content?tid=16795679&from=search
16795043,2022-11-30 11:06,北京市委书记尹力,家里供暖不达标,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16795043&from=search
16794230,2022-11-30 09:05,北京市市长殷勇,观河锦苑暖气不热,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16794230&from=search
16794015,2022-11-30 08:41,北京市昌平区委书记甘靖中,宏福苑供暖问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16794015&from=search
16793089,2022-11-30 07:07,北京市顺义区委书记高朋,啤酒厂供暖烟筒嗡嗡响的问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16793089&from=search
16788923,2022-11-30 00:38,北京市市长殷勇,师大北路21号院供暖16度,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16788923&from=search
16788778,2022-11-30 00:25,北京市东城区委书记孙新军,官书院小区多年供暖问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16788778&from=search
16787852,2022-11-29 23:10,北京市昌平区委书记甘靖中,东小口镇半截塔村供暖室内温度不达标,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16787852&from=search
16786423,2022-11-29 21:39,北京市朝阳区委书记文献,华威西里56号楼供暖问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16786423&from=search
16785977,2022-11-29 21:11,北京市通州区委书记赵磊,群芳园暖气不热,投诉/求助,办理中,http://liuyan.people.com.cn/threads/content?tid=16785977&from=search
16785851,2022-11-29 21:04,北京市朝阳区委书记文献,老小区供暖,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16785851&from=search
16785800,2022-11-29 21:02,北京市朝阳区区长吴小杰,华威西里56号楼小区暖气常年不暖,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16785800&from=search
16785586,2022-11-29 20:48,北京市朝阳区委书记文献,潘家园华威西里56号楼小区供暖不热,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16785586&from=search
16784797,2022-11-29 19:56,北京市丰台区委书记王少峰,诺德逸府供暖不达标,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16784797&from=search
16784645,2022-11-29 19:43,北京市委书记尹力,北京华远意通热力科技有限公司供暖不达标,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16784645&from=search
16783936,2022-11-29 17:32,北京市市长殷勇,丰台区西罗园南里22楼，暖气一直不热，盼解决,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16783936&from=search
16777978,2022-11-29 02:12,北京市委书记尹力,万芳园一区暖气多年不热,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16777978&from=search
16776989,2022-11-29 00:45,北京市市长殷勇,CRD银座自管换热站产权归属问题咨询,咨询,已办理,http://liuyan.people.com.cn/threads/content?tid=16776989&from=search
16775347,2022-11-28 22:30,北京市通州区委书记赵磊,供暖问题,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16775347&from=search
16774943,2022-11-28 22:06,北京市朝阳区委书记文献,美然动力A2区供暖温度不足,投诉/求助,已办理,http://liuyan.people.com.cn/threads/content?tid=16774943&from=search
